Source,Target,Type
1097907088905457664,2768557727,Directed
1049033272754409472,10915042,Directed
15508129,423847851,Directed
1190726565073522688,2768557727,Directed
497125862,2912107471,Directed
1011817655957893120,895814938995957760,Directed
308613286,1132243872,Directed
1594165760,2242987496,Directed
294851207,1175299088,Directed
1127320376651014144,188839854,Directed
1038551897634787328,3223556845,Directed
9735202,48707597,Directed
1678054609,2499047479,Directed
1953297788,770490229769789440,Directed
984892305021730816,2920033789,Directed
1374177660,20212944,Directed
710123736175783936,974140999118319616,Directed
978091613036560384,2768557727,Directed
1136370591517290496,1014914504314925056,Directed
1011817655957893120,1037031813678542848,Directed
875603210962059264,14505838,Directed
1014914504314925056,2768557727,Directed
1075011651366199296,46721140,Directed
310897418,1183885034220150784,Directed
1110127915,4338452835,Directed
1211077586601725952,423847851,Directed
136476512,235261861,Directed
2895746039,226310002,Directed
78865528,960947423320326144,Directed
796122110292819968,4338452835,Directed
744528713417560064,226310002,Directed
61023924,1060213620397637632,Directed
107702536,4338452835,Directed
1011817655957893120,50782791,Directed
1011817655957893120,294851207,Directed
1075011651366199296,1203106665551269888,Directed
179262670,57903417,Directed
743197905331314688,4338452835,Directed
983470194982088704,2840786109,Directed
30415439,1134925528740159488,Directed
3537604512,34677653,Directed
1105456136868843520,1212465001,Directed
1210467666571546624,34286487,Directed
1004225337163747328,1004225337163747328,Directed
1011817655957893120,742788449493766144,Directed
1209232959410073600,3655412534,Directed
710123736175783936,1014914504314925056,Directed
1011817655957893120,1207703582784577536,Directed
779280476485943296,3190738517,Directed
400694446,1004365578642083840,Directed
148439712,3867945679,Directed
1011817655957893120,1020212525894373376,Directed
324774472,960947423320326144,Directed
3867945679,3346433337,Directed
47239788,1067369677,Directed
893774937386823680,46721140,Directed
2565809797,235261861,Directed
812555214024740864,2920033789,Directed
1097907088905457664,3867945679,Directed
324774472,13074042,Directed
1320130406,2773444862,Directed
3230388598,14351134,Directed
60612671,2920033789,Directed
904618028087816192,2369530147,Directed
2534137042,534563976,Directed
51909512,1678564044,Directed
2852511328,1134925528740159488,Directed
741343590,2344530218,Directed
3346433337,1014914504314925056,Directed
2933447393,3062012287,Directed
61190451,342250615,Directed
812555214024740864,3867945679,Directed
971620109197312000,949311959735791616,Directed
207166307,2344530218,Directed
1386338574,191777364,Directed
17367248,3219613538,Directed
1196724243037409280,844152803991994368,Directed
893189150190346240,2920033789,Directed
295344317,169974815,Directed
35231733,17399269,Directed
1011817655957893120,130106305,Directed
1823987821,235261861,Directed
869229909096267776,1530064784,Directed
1132890775891505152,4263007693,Directed
3402258700,3190738517,Directed
496593755,17778401,Directed
534563976,17778401,Directed
997039334376263680,894518852,Directed
754517918,2499047479,Directed
3240601754,3065972386,Directed
1909185565,894489891555422208,Directed
955709459065659392,487119609,Directed
1183885034220150784,788898706586275840,Directed
1011817655957893120,750554018,Directed
2704581690,1190726565073522688,Directed
1011817655957893120,1327266882,Directed
773510163709984768,974140999118319616,Directed
947923949433667584,1602764971,Directed
737142202481016832,708559276596453376,Directed
488480041,1179238552992919552,Directed
1148456420918157312,25213966,Directed
706796744751910912,923513734831755264,Directed
1185419235968700416,177547780,Directed
116995067,4338452835,Directed
796066121518645248,48707597,Directed
955709459065659392,3062012287,Directed
1149104384548069376,4263007693,Directed
1011817655957893120,742831365914263552,Directed
1011817655957893120,2912107471,Directed
251586332,169974815,Directed
1075011651366199296,386807528,Directed
1152052858721918976,3062012287,Directed
14629263,1165314053641854976,Directed
1426690610,25213966,Directed
850979224210907136,13074042,Directed
266762558,974707679791927296,Directed
877278595,1010510647082266624,Directed
35418170,44695301,Directed
885513434569355264,3062012287,Directed
115311127,1014914504314925056,Directed
148439712,2920033789,Directed
1152052858721918976,3867945679,Directed
842956176958476288,2369530147,Directed
50186014,1068951084,Directed
925683142312235008,2768557727,Directed
1075011651366199296,144592995,Directed
24914741,1324960710,Directed
1943363076,3062012287,Directed
75958753,128042269,Directed
4466075238,1000051374346985472,Directed
1011817655957893120,500162083,Directed
812424817483751424,1260514195,Directed
61005910,61005910,Directed
2933519596,340394880,Directed
749287970742472704,487119609,Directed
812555214024740864,4263007693,Directed
3342954622,46245868,Directed
3158451439,71684691,Directed
768441346017361920,207166307,Directed
877122703,1014914504314925056,Directed
1011817655957893120,176926525,Directed
3199856542,960947423320326144,Directed
939736428,27337930,Directed
773510163709984768,207166307,Directed
1097258235680227328,2344530218,Directed
2830301418,15754281,Directed
3232811052,894518852,Directed
1011817655957893120,857699969263964160,Directed
57650052,1210467666571546624,Directed
1150042151352438784,148942360,Directed
1011817655957893120,165457545,Directed
755517198102388736,169974815,Directed
481343324,5787532,Directed
3402547923,503776268,Directed
1011817655957893120,3141499921,Directed
1011817655957893120,1493169601,Directed
115311127,3062012287,Directed
890844439442325504,4263007693,Directed
9596682,13074042,Directed
1011817655957893120,1185419235968700416,Directed
27970238,207166307,Directed
59057485,3065972386,Directed
964849526174617600,10671602,Directed
207166307,4338452835,Directed
3867945679,4633772304,Directed
1174982905728249856,487119609,Directed
713888008,974140999118319616,Directed
3131302497,2912107471,Directed
1075011651366199296,3224696267,Directed
794243283442692096,207166307,Directed
1011817655957893120,75958753,Directed
22753886,2344530218,Directed
201182792,235261861,Directed
1904357113,169974815,Directed
1175711291010252800,15754281,Directed
381225155,130241862,Directed
2933447393,1014914504314925056,Directed
1011817655957893120,46721140,Directed
222783442,2768557727,Directed
1011817655957893120,14351134,Directed
1067369677,899690604,Directed
1006806146974437376,125695429,Directed
836526073340801024,899690604,Directed
1011817655957893120,382393,Directed
1011817655957893120,169974815,Directed
1075011651366199296,3190738517,Directed
973955318987210752,814826774,Directed
1011817655957893120,555434190,Directed
1067853669343744000,19166519,Directed
1075011651366199296,75958753,Directed
1178423913757450240,2476114508,Directed
3867945679,131272764,Directed
2598008163,503776268,Directed
20467154,1212465001,Directed
4104255916,254107028,Directed
1075011651366199296,862314906544218112,Directed
1953297788,1190295140541353984,Directed
1011817655957893120,2344530218,Directed
2788341922,2912107471,Directed
1320130406,983470194982088704,Directed
23247501,176926525,Directed
1075011651366199296,3030511365,Directed
64764949,285783267,Directed
769358539844268032,2768557727,Directed
893189150190346240,3867945679,Directed
21506708,2499047479,Directed
49695027,844152803991994368,Directed
1011817655957893120,1067853669343744000,Directed
14059458,316842679,Directed
1075011651366199296,1037031813678542848,Directed
933029151983861760,3037608395,Directed
498631199,235261861,Directed
178179388,4406840266,Directed
3867945679,249457691,Directed
1011817655957893120,16728586,Directed
893189150190346240,3062012287,Directed
1013232376758128640,20167623,Directed
757023353253224448,207166307,Directed
1011817655957893120,19166519,Directed
700587741,400409011,Directed
329000533,943994571519877120,Directed
894160058539552768,19776354,Directed
1011817655957893120,16347506,Directed
992420980374016000,2975531757,Directed
377578645,235261861,Directed
760870811494297600,718403766228295680,Directed
377605657,308613286,Directed
127774379,25213966,Directed
220099608,551600672,Directed
20730617,4263007693,Directed
240051701,960947423320326144,Directed
4633772304,3867945679,Directed
1075011651366199296,862642152,Directed
543981616,2810559039,Directed
842956176958476288,1014914504314925056,Directed
706163703356497920,758273142489952256,Directed
743197905331314688,207166307,Directed
64496701,235261861,Directed
59057485,487119609,Directed
3146740677,487119609,Directed
741343590,207166307,Directed
18129188,5685812,Directed
1136353565386059776,3867945679,Directed
1011817655957893120,2331871578,Directed
1174982905728249856,3867945679,Directed
1203106665551269888,611597719,Directed
513351911,235261861,Directed
157250989,15821353,Directed
733994123678490624,25213966,Directed
2256162268,487119609,Directed
2195325225,16274367,Directed
1011817655957893120,115192654,Directed
1360743618,295344317,Directed
1011817655957893120,4634386828,Directed
4466075238,156174036,Directed
2830422401,71684691,Directed
267255057,1040029423075033088,Directed
18068926,18068926,Directed
3135065705,2303077406,Directed
3509153594,226310002,Directed
862132491146203136,1205152848,Directed
1011817655957893120,33861734,Directed
1127829883013361664,2920033789,Directed
1011817655957893120,400409011,Directed
285614027,244047976,Directed
1011817655957893120,46245868,Directed
20153996,2344530218,Directed
257757365,3223556845,Directed
1034447195368505344,3030511365,Directed
1213156521216884736,1014914504314925056,Directed
1011817655957893120,2544177302,Directed
1112684340922798080,252481460,Directed
1011817655957893120,1571967648,Directed
971620109197312000,885513434569355264,Directed
731808469301493760,2242987496,Directed
837329373325848576,55661900,Directed
793224812084678656,2344530218,Directed
92026573,1014914504314925056,Directed
1725586944,1241814552,Directed
10062312,844152803991994368,Directed
1075011651366199296,709810556543238144,Directed
854620392,235261861,Directed
754517918,34677653,Directed
1011817655957893120,361921516,Directed
103079601,2912107471,Directed
877122703,3867945679,Directed
919744697551253504,15821353,Directed
885513434569355264,1269972008,Directed
1006806146974437376,724797289,Directed
1011817655957893120,39387668,Directed
95190196,25213966,Directed
148439712,3065972386,Directed
112026753,59773247,Directed
830130240793899008,3062012287,Directed
498631199,1175299088,Directed
14987896,14802089,Directed
3867945679,3062012287,Directed
21506708,1212465001,Directed
1011817655957893120,823905,Directed
1174982905728249856,2369530147,Directed
1094617956632403968,1014914504314925056,Directed
118526360,1011817655957893120,Directed
1211618710496014336,827801822,Directed
3867945679,3078470825,Directed
1011817655957893120,63219442,Directed
877122703,827801822,Directed
1011817655957893120,1388496048,Directed
1011817655957893120,6434092,Directed
1011817655957893120,42856346,Directed
793224812084678656,2476114508,Directed
1127829883013361664,71684691,Directed
982223918223130624,70736359,Directed
1149104384548069376,15754281,Directed
3509153594,4338452835,Directed
2975531757,202432028,Directed
1011817655957893120,920624801647157248,Directed
1176519156,1176519156,Directed
537331597,72403504,Directed
166211310,503776268,Directed
40572389,10062312,Directed
2511247075,960947423320326144,Directed
14059458,2901818404,Directed
1011817655957893120,772330691942084608,Directed
1075011651366199296,55129680,Directed
1162300419642744832,4263007693,Directed
633700365,1241814552,Directed
240051701,13074042,Directed
206945427,1558283664,Directed
1011817655957893120,27337930,Directed
2933447393,2773863188,Directed
2202340974,48707597,Directed
3158451439,2369530147,Directed
88055765,844152803991994368,Directed
1525478358,4338452835,Directed
1075011651366199296,3958405758,Directed
3347998991,35355156,Directed
2279320206,3065972386,Directed
1011817655957893120,1084855878728077312,Directed
1189045570553483264,3062012287,Directed
1203079969108365312,1207703582784577536,Directed
100458573,15724284,Directed
2704581690,1269972008,Directed
1011817655957893120,14802089,Directed
835691393762787328,13074042,Directed
3346433337,827801822,Directed
1011817655957893120,870497361989992448,Directed
2830422401,2768557727,Directed
1165314053641854976,69133574,Directed
3693824417,169974815,Directed
611597719,4695216853,Directed
35029166,968566761674207232,Directed
26005455,2344530218,Directed
390722263,13074042,Directed
211316225,487119609,Directed
1127829883013361664,2768557727,Directed
3395637394,2369530147,Directed
1075011651366199296,3448770088,Directed
40428645,2912107471,Directed
1068913287423766528,836510570,Directed
1041235321709449216,1400489058,Directed
1011817655957893120,129856330,Directed
116995067,207166307,Directed
150055226,13074042,Directed
1204128767251230720,2369530147,Directed
377605657,1132243872,Directed
1205152848,14505838,Directed
1011817655957893120,3065972386,Directed
958860744157573120,1602764971,Directed
3075778559,25213966,Directed
1011817655957893120,20146633,Directed
842956176958476288,2920033789,Directed
54091564,48707597,Directed
1189045570553483264,71684691,Directed
1066962987276103680,404618066,Directed
1185419235968700416,29963396,Directed
69932215,994990868296884224,Directed
822474323436929024,2487003684,Directed
744528713417560064,4338452835,Directed
906345171402575872,1178690485780729856,Directed
3867945679,2369530147,Directed
799360773134942208,76515242,Directed
701133569406726144,4338452835,Directed
1198184915931672576,3959153969,Directed
862314906544218112,1601473975,Directed
3307397045,3062012287,Directed
712454533943857152,14655164,Directed
172942846,2445765961,Directed
222783442,2920033789,Directed
2367325524,3030511365,Directed
885513434569355264,974140999118319616,Directed
16047639,108899342,Directed
3867945679,3115716289,Directed
1079097612542849024,1142127936293806080,Directed
531140790,70736359,Directed
930871517860319232,3062012287,Directed
172104938,2912107471,Directed
754517918,169974815,Directed
1097552545411678208,13074042,Directed
1011817655957893120,94854626,Directed
3065738848,404618066,Directed
862314906544218112,1132243872,Directed
19994927,169974815,Directed
2194500482,3579405317,Directed
826501,2445765961,Directed
1958816220,3062012287,Directed
50782791,1179238552992919552,Directed
1074770804,295344317,Directed
18171199,3347998991,Directed
18068926,4263007693,Directed
27970238,4338452835,Directed
781449143600447488,400409011,Directed
823520005706883072,4263007693,Directed
10915042,1174282485108224000,Directed
1011817655957893120,2489702532,Directed
2385898161,894518852,Directed
2279320206,2768557727,Directed
952705014077693952,871520243683803136,Directed
1011817655957893120,115494880,Directed
783965762167902208,1134925528740159488,Directed
2933447393,6245822,Directed
766431397,4263007693,Directed
1075011651366199296,45847467,Directed
1943363076,2768557727,Directed
1011817655957893120,902438742,Directed
75908507,67293805,Directed
1089685646988402688,1089685646988402688,Directed
1011817655957893120,1073640025269649408,Directed
92026573,3062012287,Directed
222783442,3065972386,Directed
942745816183209984,2344530218,Directed
2283771,860662986268127232,Directed
977295606367494144,894518852,Directed
776596952058388480,5685812,Directed
116621683,308613286,Directed
50782791,2880159646,Directed
1011817655957893120,1002775310,Directed
3867945679,584001292,Directed
706228630708482048,974140999118319616,Directed
984892305021730816,3065972386,Directed
885513434569355264,2920033789,Directed
924173288409939968,15754281,Directed
1132890775891505152,207166307,Directed
230312123,2336975714,Directed
1170088808366432256,295344317,Directed
1374177660,897457670,Directed
3263578639,712454533943857152,Directed
1011817655957893120,731279155,Directed
2717396761,76515242,Directed
274923890,39961726,Directed
457994194,128042269,Directed
2397601188,70736359,Directed
1011817655957893120,1386338574,Directed
1011817655957893120,1579555238,Directed
1101729776509878272,897457670,Directed
803156,109312021,Directed
1011817655957893120,1175299088,Directed
1211618710496014336,71684691,Directed
15773103,295344317,Directed
947923949433667584,744328644,Directed
59057485,3867945679,Directed
273781698,128042269,Directed
1175711291010252800,4263007693,Directed
466062053,13074042,Directed
3537604512,169974815,Directed
569962002,34677653,Directed
847900584980078592,1068951084,Directed
1011817655957893120,1174282485108224000,Directed
4241359336,34677653,Directed
1189982839141490688,4263007693,Directed
885513434569355264,1190726565073522688,Directed
3281035214,1210467666571546624,Directed
21178908,1132243872,Directed
76878197,4338452835,Directed
18129188,868665666,Directed
4241359336,844152803991994368,Directed
3867945679,428376870,Directed
1011817655957893120,254624300,Directed
3867945679,485546674,Directed
827996690397462528,787219,Directed
2385898161,1134925528740159488,Directed
1185419235968700416,265902729,Directed
1085679912252514304,4263007693,Directed
1011817655957893120,2369530147,Directed
709564705304498176,2768557727,Directed
1132890775891505152,1269972008,Directed
2788341922,191511492,Directed
1011817655957893120,256395922,Directed
1136353565386059776,2369530147,Directed
796066121518645248,207166307,Directed
3240601754,827801822,Directed
3357277319,1014914504314925056,Directed
1011817655957893120,100458573,Directed
1075011651366199296,176883031,Directed
3596301683,305435784,Directed
885513434569355264,207166307,Directed
2365729350,13074042,Directed
1011817655957893120,3958405758,Directed
72026519,796673420331249664,Directed
1001960317872635904,2912107471,Directed
1011817655957893120,933170624,Directed
1185419235968700416,45847467,Directed
425745533,884253117251858432,Directed
712454533943857152,4213994177,Directed
769358539844268032,3065972386,Directed
1011817655957893120,14987896,Directed
1011817655957893120,3320318445,Directed
23946982,1210676077468823552,Directed
1965998539,2344530218,Directed
952705014077693952,899690604,Directed
1011817655957893120,330749926,Directed
1011817655957893120,16170253,Directed
15231924,1241814552,Directed
324774472,235261861,Directed
895814938995957760,543981616,Directed
1011817655957893120,1017057536430796800,Directed
894664543632105472,985315437037740032,Directed
930871517860319232,267113991,Directed
1066962987276103680,1086037534176473088,Directed
1011817655957893120,474145944,Directed
1075011651366199296,27483951,Directed
1823987821,13074042,Directed
744776302591303680,3867945679,Directed
292352077,1011817655957893120,Directed
1011817655957893120,1029872831817904128,Directed
35874536,70736359,Directed
629399145,169974815,Directed
115311127,2369530147,Directed
2708031549,2445765961,Directed
710123736175783936,45847467,Directed
1011817655957893120,1202170936721657856,Directed
862960293474906112,1020399722,Directed
2834760033,4263007693,Directed
1125940251397169152,1132243872,Directed
1011817655957893120,974140999118319616,Directed
1011817655957893120,1158952764052918272,Directed
93960358,750554018,Directed
1636672459,894518852,Directed
92026573,487119609,Directed
3028524397,252481460,Directed
3354999513,5685812,Directed
768441346017361920,2344530218,Directed
21248597,144592995,Directed
939736428,126615639,Directed
963115335510577152,15754281,Directed
1154754932039389184,417927225,Directed
1189982839141490688,1260514195,Directed
296634911,1392826357,Directed
1011817655957893120,252684336,Directed
1923903962,2912107471,Directed
1011817655957893120,1172357958048632832,Directed
47239788,59773247,Directed
3651992175,2369530147,Directed
118526360,4345403860,Directed
837329373325848576,82271858,Directed
931068577,1175299088,Directed
246027111,503776268,Directed
824070649073188864,3065972386,Directed
2259569294,2920033789,Directed
930871517860319232,2920033789,Directed
1011817655957893120,865939268623097856,Directed
2511247075,235261861,Directed
1075011651366199296,1320130406,Directed
709564705304498176,207166307,Directed
1583435396,3867945679,Directed
1129405447843340288,1165314053641854976,Directed
381056045,1068951084,Directed
88055765,1324960710,Directed
2750427137,543981616,Directed
621147754,2440610314,Directed
1075011651366199296,2773863188,Directed
3395637394,3062012287,Directed
963115335510577152,4263007693,Directed
1064108650271309824,20167623,Directed
1583435396,827801822,Directed
898142425,1568606814,Directed
1075011651366199296,1073640025269649408,Directed
2499047479,1241814552,Directed
701090024968749056,57903417,Directed
39387668,13074042,Directed
862314906544218112,140195436,Directed
4695216853,611597719,Directed
1020212525894373376,1020212525894373376,Directed
53594876,34677653,Directed
3693824417,844327366239379456,Directed
4187716153,13074042,Directed
1210467666571546624,3579405317,Directed
1011817655957893120,235232210,Directed
162285784,1011817655957893120,Directed
6107392,18068926,Directed
1094617956632403968,71684691,Directed
389021740,543254812,Directed
2414609995,3867945679,Directed
824070649073188864,2768557727,Directed
2972141345,108920155,Directed
896072378844934144,827984604,Directed
1125940251397169152,308613286,Directed
1011817655957893120,2326716338,Directed
730409436901183488,1011817655957893120,Directed
828330692564103168,3065972386,Directed
257421224,169974815,Directed
844152803991994368,169974815,Directed
1011817655957893120,41435950,Directed
850979224210907136,235261861,Directed
1011817655957893120,27483951,Directed
94910867,25213966,Directed
84653850,2445765961,Directed
2442506964,894518852,Directed
892117578763685888,295344317,Directed
2933447393,3867945679,Directed
1011817655957893120,252481460,Directed
1011817655957893120,64863875,Directed
125325214,13074042,Directed
2221004379,295344317,Directed
92026573,2768557727,Directed
885868202554773504,827801822,Directed
1064108650271309824,108920155,Directed
2259569294,3867945679,Directed
925683142312235008,71684691,Directed
82124446,1089685646988402688,Directed
11898872,2499047479,Directed
377578645,13074042,Directed
105651575,1260514195,Directed
366142567,894518852,Directed
1011817655957893120,1151931381888573440,Directed
1207703582784577536,84618490,Directed
919744697551253504,1175299088,Directed
13998882,14505838,Directed
958257292943572992,2369530147,Directed
1035422540166967296,2920033789,Directed
241445758,827801822,Directed
706228630708482048,2344530218,Directed
1075011651366199296,2344530218,Directed
1131854274223366144,4263007693,Directed
1014914504314925056,3867945679,Directed
768441346017361920,4338452835,Directed
1011817655957893120,712454533943857152,Directed
1011817655957893120,160083636,Directed
1386338574,265902729,Directed
193712217,2933519596,Directed
18171199,2241662364,Directed
1011817655957893120,1097439641815470080,Directed
1203799836606242816,1189324654495838208,Directed
1035486425351954432,1020212525894373376,Directed
8647102,69133574,Directed
2830187256,386807528,Directed
1066962987276103680,108920155,Directed
24914741,82407578,Directed
185571406,990643968252743680,Directed
78865528,13074042,Directed
1011817655957893120,2152668890,Directed
1190726565073522688,48707597,Directed
1075011651366199296,1185419235968700416,Directed
59057485,2768557727,Directed
301687349,13074042,Directed
3046338747,25213966,Directed
4633772304,2369530147,Directed
1011817655957893120,1241814552,Directed
1066962987276103680,17778401,Directed
3197518417,2920033789,Directed
3230388598,13074042,Directed
2640938963,252481460,Directed
1147148182540955648,1134925528740159488,Directed
749287970742472704,2369530147,Directed
823520005706883072,534563976,Directed
769358539844268032,2369530147,Directed
46245868,46245868,Directed
2776752385,308613286,Directed
1148456420918157312,169974815,Directed
1011817655957893120,1040029423075033088,Directed
1208460997167472640,80711731,Directed
869229909096267776,3230388598,Directed
19539923,1324960710,Directed
18129188,64496701,Directed
1011817655957893120,61005910,Directed
2976656661,2344530218,Directed
1098681399291330560,2912107471,Directed
906345171402575872,304129440,Directed
1152052858721918976,3065972386,Directed
1011817655957893120,814826774,Directed
1075011651366199296,770490229769789440,Directed
274923890,2242241058,Directed
720477266,548687105,Directed
1190129555417100288,1134925528740159488,Directed
1965998539,4338452835,Directed
108979413,39010299,Directed
984892305021730816,1014914504314925056,Directed
14778204,14505838,Directed
20212944,897457670,Directed
498631199,997095129256116224,Directed
1329937658,974140999118319616,Directed
992420980374016000,3114789018,Directed
1241814552,960947423320326144,Directed
330749926,273781698,Directed
873355517195730944,744328644,Directed
1045824261670281216,1183885034220150784,Directed
801484971311595520,207166307,Directed
3158451439,487119609,Directed
1011817655957893120,1210676077468823552,Directed
53528086,960947423320326144,Directed
456141525,70736359,Directed
3046338747,34677653,Directed
3266733445,34677653,Directed
345609141,709810556543238144,Directed
1075011651366199296,2840786109,Directed
702579704042233856,842679437263028224,Directed
2283771,252684336,Directed
906345171402575872,33639255,Directed
896863576891293696,840603285283328000,Directed
737142202481016832,71684691,Directed
101800957,611597719,Directed
1099771031290593280,119411882,Directed
92026573,827801822,Directed
885868202554773504,2768557727,Directed
1823987821,39387668,Directed
318466467,235261861,Directed
32264463,961919877454946304,Directed
1174614907888816128,3867945679,Directed
1011817655957893120,3199856542,Directed
22753886,503776268,Directed
983470194982088704,1241814552,Directed
796066121518645248,2344530218,Directed
1011817655957893120,14145371,Directed
1241814552,943994571519877120,Directed
828330692564103168,71684691,Directed
281126525,1571967648,Directed
1038551897634787328,2510885280,Directed
1208460997167472640,36771809,Directed
14464195,14465315,Directed
361921516,873502734489710592,Directed
1075011651366199296,188839854,Directed
3167778757,789188450318639104,Directed
368551889,960947423320326144,Directed
1049558567252979712,960947423320326144,Directed
1011817655957893120,2973406683,Directed
1064108650271309824,534563976,Directed
18356096,2445765961,Directed
390722263,235261861,Directed
906345171402575872,244787564,Directed
4633772304,2920033789,Directed
137349966,1068951084,Directed
1011817655957893120,2782755278,Directed
2830422401,3065972386,Directed
793224812084678656,207166307,Directed
947923949433667584,958860744157573120,Directed
382732734,128372940,Directed
3867945679,3307397045,Directed
624247876,4263007693,Directed
964387064757215232,33861734,Directed
257757365,274034881,Directed
1130449033,76780096,Directed
1011817655957893120,939736428,Directed
713888008,4338452835,Directed
17369964,235261861,Directed
924173288409939968,3062012287,Directed
2765966138,2330223926,Directed
2776752385,503776268,Directed
18129188,371974097,Directed
946193338889318400,1176519156,Directed
1583435396,487119609,Directed
962808924,842679437263028224,Directed
742584653731794944,802693359382843392,Directed
1958816220,3867945679,Directed
75958753,374659701,Directed
1110127915,2344530218,Directed
129026706,482401730,Directed
1189045570553483264,3867945679,Directed
3158451439,827801822,Directed
3158451439,3065972386,Directed
3395637394,3065972386,Directed
330749926,547152273,Directed
942745816183209984,974140999118319616,Directed
404405090,1211339936,Directed
4044779055,177729631,Directed
1066962987276103680,74735972,Directed
791719318320979968,235261861,Directed
20212944,1374177660,Directed
3090421505,76605694,Directed
375921232,712454533943857152,Directed
1196473350320775168,108920155,Directed
1011817655957893120,2640938963,Directed
2737153135,47332433,Directed
3346433337,487119609,Directed
76878197,207166307,Directed
35029166,108660744,Directed
1270312236,1324960710,Directed
1011817655957893120,5787532,Directed
18129188,47332433,Directed
1178423913757450240,2344530218,Directed
222783442,487119609,Directed
261982279,1134925528740159488,Directed
166211310,308613286,Directed
1011817655957893120,15374541,Directed
1194506490767216640,15754281,Directed
488480041,50782791,Directed
567537377,235261861,Directed
826097054342594560,974140999118319616,Directed
1038551897634787328,40270600,Directed
1011817655957893120,1205152848,Directed
1211618710496014336,2369530147,Directed
1011817655957893120,960947423320326144,Directed
1094617956632403968,2920033789,Directed
1134925528740159488,894518852,Directed
1192152861733457920,33861734,Directed
10552072,844152803991994368,Directed
479600113,827984604,Directed
3001893383,70736359,Directed
169974815,25213966,Directed
1213156521216884736,3062012287,Directed
1657315094,4263007693,Directed
1130449033,876174434251542528,Directed
857699969263964160,2973406683,Directed
4193801125,974707679791927296,Directed
918107416704765952,918107416704765952,Directed
1011817655957893120,21248597,Directed
1004225337163747328,971620109197312000,Directed
862132491146203136,525529406,Directed
958257292943572992,71684691,Directed
701133569406726144,48707597,Directed
784903714045829120,4263007693,Directed
3075778559,34677653,Directed
796122110292819968,207166307,Directed
567537377,47332433,Directed
1124284296565612544,33861734,Directed
220099608,1237502864,Directed
160083636,129856330,Directed
1943363076,487119609,Directed
72026519,735172705498996736,Directed
111366242,3867945679,Directed
169974815,170793415,Directed
1394022188,902438742,Directed
281126525,235261861,Directed
1011817655957893120,44196397,Directed
1011817655957893120,820089602,Directed
767675409336897536,1324960710,Directed
1136353565386059776,827801822,Directed
1075011651366199296,815555071517872128,Directed
69577776,2427666512,Directed
1011817655957893120,52186707,Directed
251586332,34677653,Directed
1176852676530696192,188545143,Directed
1136370591517290496,3867945679,Directed
1011817655957893120,108899342,Directed
1172357958048632832,1117333567,Directed
2282270222,14505838,Directed
15696647,18068926,Directed
3092381638,548687105,Directed
741998231714828288,308613286,Directed
944231,2973406683,Directed
3402258700,326077427,Directed
95233492,997095129256116224,Directed
22191337,235261861,Directed
101463274,235261861,Directed
773228916777611264,974140999118319616,Directed
1653264782,1112669391395717120,Directed
64854709,132455164,Directed
842956176958476288,3867945679,Directed
1131854274223366144,487119609,Directed
3240601754,2768557727,Directed
166348278,842679437263028224,Directed
3092381638,611597719,Directed
479600113,712454533943857152,Directed
1011817655957893120,267113991,Directed
971620109197312000,1269972008,Directed
1097257421137801216,2476114508,Directed
3146740677,3867945679,Directed
222199293,308613286,Directed
567537377,960947423320326144,Directed
3001012567,2499047479,Directed
831398755920445440,13074042,Directed
3587509940,144529492,Directed
428345347,48707597,Directed
111457430,750554018,Directed
704115555867840512,894518852,Directed
2365729350,386807528,Directed
2421258066,294851207,Directed
1185419235968700416,1386338574,Directed
27970238,974140999118319616,Directed
481343324,1386338574,Directed
885513434569355264,3867945679,Directed
1210467666571546624,247507363,Directed
2708031549,2912107471,Directed
211316225,2369530147,Directed
16728586,108899342,Directed
737142202481016832,3065972386,Directed
1208460997167472640,80180108,Directed
64496701,960947423320326144,Directed
3867945679,826925132807491584,Directed
1086191369910185984,2440610314,Directed
1011817655957893120,8363812,Directed
958257292943572992,1014914504314925056,Directed
760870811494297600,1106166600959438848,Directed
955709459065659392,3867945679,Directed
2414609995,2369530147,Directed
245217900,34677653,Directed
179235678,4338452835,Directed
752982253576318976,913313435387121664,Directed
257757365,1029872831817904128,Directed
2830422401,3062012287,Directed
1097907088905457664,3062012287,Directed
737142202481016832,226310002,Directed
2259569294,1014914504314925056,Directed
885513434569355264,16403618,Directed
3867945679,3065972386,Directed
797609436357525504,1202170936721657856,Directed
1035422540166967296,534563976,Directed
983470194982088704,802693359382843392,Directed
25015865,48707597,Directed
754517918,33861734,Directed
1516768171,252481460,Directed
1011817655957893120,44695301,Directed
1241814552,1165314053641854976,Directed
308613286,503776268,Directed
3322990754,14351134,Directed
741517452,1205152848,Directed
3867945679,3395637394,Directed
1211618710496014336,3867945679,Directed
513351911,469182585,Directed
1174614907888816128,1183885034220150784,Directed
2292388388,15821353,Directed
1011817655957893120,858848842170630144,Directed
1011817655957893120,1112797311258644480,Directed
1386338574,45847467,Directed
1011817655957893120,425745533,Directed
24914741,244504407,Directed
47186498,15962292,Directed
1189045570553483264,3065972386,Directed
1190129555417100288,894518852,Directed
726554047411458048,2445765961,Directed
262811152,2499047479,Directed
1075011651366199296,207166307,Directed
1242331776,3320318445,Directed
2895746039,207166307,Directed
618637005,960680242984579072,Directed
76878197,974140999118319616,Directed
166211310,1132243872,Directed
2229505322,2229505322,Directed
